constr_count,rho_a,rho_b,a_accepts,b_accepts,both_accept,p_a,p_b,p_ap_b,strat,id
14,0.6666666666666666,0.3333333333333333,214930,495359,7,3.256874331177593e-05,1.4131165477966486e-05,4.6023430114811976e-10,Random,c1ffdd0d-14
8,0.7777777777777777,0.5555555555555556,63648,814396,0,0.0,0.0,0.0,Random,f314817c-8
18,0.0,0.1111111111111111,172800,216000,2160,0.0125,0.01,0.000125,Enumeration,c1ffdd0d-18
17,0.5555555555555556,0.4444444444444444,173045,221244,14,8.09038111473894e-05,6.327855218672596e-05,5.119476035795103e-09,Random,8cce13a3-17
13,0.6666666666666666,0.6666666666666666,228784,107473,0,0.0,0.0,0.0,Random,8cce13a3-13
5,0.0,0.8888888888888888,2521050,2092,48,1.9039685845183555e-05,0.022944550669216062,4.3685703660076993e-07,Enumeration,8cce13a3-5
16,0.6666666666666666,0.1111111111111111,165361,315000,0,0.0,0.0,0.0,Random,8cce13a3-16
8,0.0,0.4444444444444444,1382976,1354087,134955,0.09758303831736777,0.09966494028817942,0.00972560768703958,Enumeration,c1ffdd0d-8
16,0.1111111111111111,0.5555555555555556,302400,183298,0,0.0,0.0,0.0,Random,f314817c-16
17,0.0,0.5555555555555556,201600,141841,0,0.0,0.0,0.0,Enumeration,f314817c-17
15,0.2222222222222222,0.6666666666666666,378000,81325,0,0.0,0.0,0.0,Random,f314817c-15
17,0.0,1.0,201600,1,0,0.0,0.0,0.0,Enumeration,87f249a0-17
18,0.0,1.0,172800,1,0,0.0,0.0,0.0,Enumeration,d9669406-18
8,0.0,1.0,1382976,1,0,0.0,0.0,0.0,Enumeration,d9669406-8
17,0.6666666666666666,0.1111111111111111,102280,252000,0,0.0,0.0,0.0,Random,f314817c-17
11,0.6666666666666666,0.1111111111111111,305171,945000,705,0.0023101801940551363,0.000746031746031746,1.7234677638189114e-06,Random,c1ffdd0d-11
23,0.0,0.5555555555555556,48000,45345,0,0.0,0.0,0.0,Random,d9669406-23
3,0.0,1.0,3529470,1,0,0.0,0.0,0.0,Enumeration,d9669406-3
18,0.6666666666666666,0.2222222222222222,90594,216000,0,0.0,0.0,0.0,Random,d9669406-18
22,0.0,1.0,60000,1,0,0.0,0.0,0.0,Enumeration,87f249a0-22
1,0.0,0.4444444444444444,4941258,3695150,3034567,0.6141284264047738,0.8212297200384288,0.5043405156840333,Random,f314817c-1
10,0.6666666666666666,0.5555555555555556,312236,576871,0,0.0,0.0,0.0,Random,c1ffdd0d-10
7,0.0,1.0,1613472,1,0,0.0,0.0,0.0,Enumeration,8cce13a3-7
5,0.0,1.0,2521050,1,0,0.0,0.0,0.0,Enumeration,87f249a0-5
19,0.0,0.5555555555555556,129600,104805,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-19
13,0.3333333333333333,0.6666666666666666,543520,107473,0,0.0,0.0,0.0,Random,c1ffdd0d-13
20,0.0,0.2222222222222222,86400,138240,540,0.00625,0.00390625,2.44140625e-05,Enumeration,f314817c-20
15,0.3333333333333333,0.6666666666666666,377869,81325,0,0.0,0.0,0.0,Random,8cce13a3-15
20,0.0,0.5555555555555556,86400,88151,0,0.0,0.0,0.0,Random,f314817c-20
9,0.6666666666666666,0.1111111111111111,348228,1360800,1154,0.003313920764556555,0.0008480305702527925,2.810306115739465e-06,Random,c1ffdd0d-9
19,0.0,0.2222222222222222,129600,172800,720,0.005555555555555557,0.004166666666666668,2.314814814814815e-05,Enumeration,c1ffdd0d-19
7,0.7777777777777777,0.6666666666666666,65525,305322,0,0.0,0.0,0.0,Random,c1ffdd0d-7
8,0.0,0.7777777777777777,1382976,42043,90,6.507705122865473e-05,0.0021406655091216137,1.3930819900052148e-07,Random,c1ffdd0d-8
21,0.0,0.6666666666666666,72000,35286,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-21
21,0.0,0.1111111111111111,72000,103680,270,0.00375,0.0026041666666666665,9.765625e-06,Enumeration,f314817c-21
16,0.0,0.2222222222222222,302400,315000,3600,0.011904761904761904,0.011428571428571429,0.00013605442176870748,Random,f314817c-16
4,0.0,0.6666666666666666,2941225,423015,98886,0.03362068525869323,0.2337647601148896,0.007859331424396626,Random,c1ffdd0d-4
7,0.7777777777777777,0.1111111111111111,65525,1852200,16,0.00024418161007249144,8.63837598531476e-06,2.1093325565057037e-09,Random,f314817c-7
21,0.4444444444444444,0.5555555555555556,70474,73400,0,0.0,0.0,0.0,Random,8cce13a3-21
5,0.6666666666666666,0.7777777777777777,549776,52239,7,1.2732458310293645e-05,0.0001339995022875629,1.706143076476493e-09,Random,f314817c-5
7,0.0,0.1111111111111111,1613472,1852200,352800,0.21865889212827988,0.19047619047619047,0.041649312786339016,Random,c1ffdd0d-7
18,0.5555555555555556,0.4444444444444444,149486,191303,1,6.689589660570221e-06,5.227309556044598e-06,3.496855595871586e-11,Random,c1ffdd0d-18
14,0.0,0.1111111111111111,453600,504000,11664,0.025714285714285717,0.023142857142857142,0.0005951020408163265,Random,f314817c-14
11,0.0,0.7777777777777777,846720,23802,0,0.0,0.0,0.0,Random,c1ffdd0d-11
14,0.7777777777777777,0.5555555555555556,55882,260248,0,0.0,0.0,0.0,Random,8cce13a3-14
12,0.0,0.7777777777777777,635040,20821,0,0.0,0.0,0.0,Random,8cce13a3-12
4,0.0,0.1111111111111111,2941225,3111696,1587600,0.5397750937109538,0.5102040816326531,0.27539545597497644,Enumeration,c1ffdd0d-4
17,0.5555555555555556,0.3333333333333333,173045,249355,233,0.0013464705712386952,0.0009344107798119148,1.2581566164649434e-06,Random,f314817c-17
19,0.4444444444444444,0.5555555555555556,127892,104805,0,0.0,0.0,0.0,Random,c1ffdd0d-19
15,0.6666666666666666,0.5555555555555556,185002,221735,0,0.0,0.0,0.0,Random,f314817c-15
13,0.6666666666666666,0.4444444444444444,228784,513892,0,0.0,0.0,0.0,Random,f314817c-13
20,0.1111111111111111,0.2222222222222222,86400,138240,540,0.00625,0.00390625,2.44140625e-05,Random,8cce13a3-20
15,0.5555555555555556,0.4444444444444444,321365,358659,28,8.712834316120301e-05,7.806858325038546e-05,6.801986311548528e-09,Random,f314817c-15
6,0.0,0.8888888888888888,2016840,2078,19,9.420677892148112e-06,0.009143407122232916,8.613709333532922e-08,Enumeration,87f249a0-6
9,0.7777777777777777,0.1111111111111111,62846,1360800,0,0.0,0.0,0.0,Random,f314817c-9
22,0.4444444444444444,0.2222222222222222,58785,86400,18,0.00030620056136769583,0.00020833333333333327,6.379178361826997e-08,Random,f314817c-22
2,0.0,0.6666666666666666,4117715,475233,196078,0.04761815715754976,0.4125934015525016,0.019646937437295058,Random,c1ffdd0d-2
16,0.0,0.7777777777777777,302400,13203,0,0.0,0.0,0.0,Enumeration,f314817c-16
16,0.0,0.1111111111111111,302400,315000,3600,0.011904761904761904,0.011428571428571429,0.00013605442176870748,Enumeration,c1ffdd0d-16
23,0.0,0.6666666666666666,48000,21874,0,0.0,0.0,0.0,Enumeration,f314817c-23
19,0.4444444444444444,0.2222222222222222,127892,172800,329,0.002572483032558721,0.0019039351851851847,4.897840958980436e-06,Random,c1ffdd0d-19
21,0.1111111111111111,0.3333333333333333,72000,103259,93,0.0012916666666666669,0.0009006478854143463,1.1633368519935308e-06,Random,8cce13a3-21
10,0.0,0.5555555555555556,987840,576871,8698,0.008805069646906381,0.015077894364597978,0.00013276191000898243,Enumeration,f314817c-10
5,0.0,0.5555555555555556,2521050,1201380,284819,0.11297633922373615,0.23707652865870915,0.026784038323732128,Enumeration,f314817c-5
18,0.0,0.4444444444444444,172800,191303,5,2.8935185185185186e-05,2.6136547780223e-05,7.562658501221932e-10,Enumeration,8cce13a3-18
23,0.0,0.4444444444444444,48000,60550,0,0.0,0.0,0.0,Enumeration,8cce13a3-23
12,0.0,0.6666666666666666,635040,134420,28,4.409171075837743e-05,0.0002083023359619104,9.184406347526915e-09,Random,c1ffdd0d-12
15,0.0,0.7777777777777777,378000,14049,0,0.0,0.0,0.0,Enumeration,8cce13a3-15
15,0.0,0.4444444444444444,378000,358659,252,0.0006666666666666666,0.0007026172492534692,4.6841149950231286e-07,Enumeration,8cce13a3-15
22,0.0,0.3333333333333333,60000,86034,7,0.00011666666666666668,8.136318199781482e-05,9.492371233078396e-09,Random,d9669406-22
20,0.0,0.4444444444444444,86400,125622,0,0.0,0.0,0.0,Random,8cce13a3-20
16,0.0,0.4444444444444444,302400,280225,83,0.0002744708994708996,0.00029619056115621383,8.129568973533647e-08,Random,c1ffdd0d-16
6,0.0,0.7777777777777777,2016840,50516,1595,0.0007908411177882232,0.031574154723256004,2.497013981455808e-05,Enumeration,c1ffdd0d-6
13,0.1111111111111111,0.5555555555555556,544320,309547,233,0.0004280570252792475,0.0007527128352075777,3.2220401712846406e-07,Random,c1ffdd0d-13
14,0.4444444444444444,0.5555555555555556,445834,260248,9,2.0186885701853157e-05,3.4582398327748907e-05,6.981109223382251e-10,Random,c1ffdd0d-14
20,0.4444444444444444,0.1111111111111111,84734,138240,197,0.002324922699270659,0.0014250578703703706,3.313149390598378e-06,Random,c1ffdd0d-20
15,0.0,0.5555555555555556,378000,221735,0,0.0,0.0,0.0,Random,f314817c-15
11,0.7777777777777777,0.4444444444444444,67502,811258,0,0.0,0.0,0.0,Random,c1ffdd0d-11
17,0.0,0.0,201600,252000,3600,0.017857142857142856,0.014285714285714284,0.0002551020408163265,Random,f314817c-17
8,0.5555555555555556,0.5555555555555556,888677,814396,6626,0.007456027330514911,0.008136091041704527,6.0662917170506483e-05,Random,c1ffdd0d-8
12,0.0,0.3333333333333333,635040,744886,27300,0.04298941798941799,0.036649903475162636,0.0015755580197655895,Random,c1ffdd0d-12
16,0.0,0.5555555555555556,302400,183298,0,0.0,0.0,0.0,Enumeration,8cce13a3-16
13,0.7777777777777777,0.2222222222222222,56695,604693,0,0.0,0.0,0.0,Random,f314817c-13
12,0.7777777777777777,0.6666666666666666,63139,134420,0,0.0,0.0,0.0,Random,c1ffdd0d-12
17,0.0,0.7777777777777777,201600,9761,0,0.0,0.0,0.0,Random,8cce13a3-17
6,0.0,0.2222222222222222,2016840,2222455,661315,0.32789661053925945,0.29756058052918954,0.09756910578561563,Random,c1ffdd0d-6
1,0.0,0.2222222222222222,4941258,4937064,4231170,0.8562940854333047,0.8570215010378638,0.7338624424278956,Enumeration,c1ffdd0d-1
19,0.5555555555555556,0.5555555555555556,114550,104805,0,0.0,0.0,0.0,Random,f314817c-19
5,0.0,0.0,2521050,2593080,1102500,0.43731778425655976,0.4251700680272109,0.18593443208187066,Random,f314817c-5
18,0.6666666666666666,0.2222222222222222,90594,216000,0,0.0,0.0,0.0,Random,f314817c-18
13,0.0,0.4444444444444444,544320,513892,3482,0.006396972369194592,0.0067757427630708396,4.334423923613438e-05,Enumeration,c1ffdd0d-13
15,0.5555555555555556,0.4444444444444444,321365,358659,28,8.712834316120301e-05,7.806858325038546e-05,6.801986311548528e-09,Random,c1ffdd0d-15
13,0.0,0.3333333333333333,544320,595103,13509,0.02481812169312169,0.022700272053745318,0.0005633781142968207,Enumeration,f314817c-13
22,0.0,0.5555555555555556,60000,61218,0,0.0,0.0,0.0,Random,f314817c-22
21,0.2222222222222222,0.2222222222222222,72000,103680,270,0.00375,0.0026041666666666665,9.765625e-06,Random,c1ffdd0d-21
15,0.3333333333333333,0.6666666666666666,377869,81325,0,0.0,0.0,0.0,Random,c1ffdd0d-15
16,0.2222222222222222,0.4444444444444444,302400,280225,83,0.0002744708994708996,0.00029619056115621383,8.129568973533647e-08,Random,8cce13a3-16
3,0.0,0.7777777777777777,3529470,59740,12847,0.0036399232745993023,0.2150485436893204,0.0007827601993434423,Enumeration,c1ffdd0d-3
23,0.0,0.3333333333333333,48000,64491,1,2.0833333333333333e-05,1.5506039602425147e-05,3.230424917171905e-10,Enumeration,f314817c-23
12,0.0,0.4444444444444444,635040,645765,10309,0.016233623078861174,0.015964011676074114,0.000259153748375926,Random,8cce13a3-12
16,0.6666666666666666,0.1111111111111111,165361,315000,0,0.0,0.0,0.0,Random,c1ffdd0d-16
15,0.0,0.2222222222222222,378000,419909,8009,0.02118783068783069,0.0190731801414116,0.00040411931151472345,Random,8cce13a3-15
16,0.3333333333333333,0.6666666666666666,302326,71663,0,0.0,0.0,0.0,Random,f314817c-16
19,0.6666666666666666,0.4444444444444444,74898,154192,0,0.0,0.0,0.0,Random,8cce13a3-19
18,0.4444444444444444,0.5555555555555556,170262,126145,0,0.0,0.0,0.0,Random,8cce13a3-18
20,0.5555555555555556,0.4444444444444444,72858,125622,0,0.0,0.0,0.0,Random,8cce13a3-20
7,0.0,0.3333333333333333,1613472,1826509,329662,0.20431838916324546,0.18048747638254176,0.036876910438620236,Enumeration,c1ffdd0d-7
19,0.1111111111111111,0.4444444444444444,129600,154192,0,0.0,0.0,0.0,Random,87f249a0-19
14,0.0,0.3333333333333333,453600,495359,6705,0.014781746031746031,0.013535637789966469,0.00020008036018898847,Random,8cce13a3-14
4,0.0,0.6666666666666666,2941225,423015,98886,0.03362068525869323,0.2337647601148896,0.007859331424396626,Random,f314817c-4
21,0.0,0.0,72000,103680,270,0.00375,0.0026041666666666665,9.765625e-06,Random,8cce13a3-21
5,0.0,0.8888888888888888,2521050,2092,48,1.9039685845183555e-05,0.022944550669216062,4.3685703660076993e-07,Random,f314817c-5
14,0.1111111111111111,0.4444444444444444,453600,427292,979,0.002158289241622575,0.0022911732492066315,4.945014574456112e-06,Random,87f249a0-14
22,0.4444444444444444,0.1111111111111111,58785,86400,18,0.00030620056136769583,0.00020833333333333327,6.379178361826997e-08,Random,8cce13a3-22
18,0.0,0.4444444444444444,172800,191303,5,2.8935185185185186e-05,2.6136547780223e-05,7.562658501221932e-10,Random,c1ffdd0d-18
13,0.6666666666666666,0.5555555555555556,228784,309547,0,0.0,0.0,0.0,Random,c1ffdd0d-13
13,0.4444444444444444,0.4444444444444444,526884,513892,1689,0.0032056391919283943,0.003286682804947343,1.0535919210976348e-05,Random,c1ffdd0d-13
14,0.5555555555555556,0.4444444444444444,381698,427292,69,0.00018077118559699029,0.00016148207782968086,2.9191306661936867e-08,Random,8cce13a3-14
13,0.7777777777777777,0.4444444444444444,56695,513892,0,0.0,0.0,0.0,Random,8cce13a3-13
17,0.0,0.4444444444444444,201600,221244,83,0.0004117063492063492,0.0003751514165355897,1.5445222010145805e-07,Random,8cce13a3-17
16,0.0,1.0,302400,1,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-16
9,0.5555555555555556,0.5555555555555556,815005,672913,1266,0.0015533647032840287,0.001881372480543548,2.922457605006265e-06,Random,f314817c-9
11,0.4444444444444444,0.6666666666666666,806544,162928,150,0.0001859786942807832,0.0009206520671707748,1.7122166933932461e-07,Random,8cce13a3-11
13,0.0,0.7777777777777777,544320,17006,0,0.0,0.0,0.0,Random,c1ffdd0d-13
9,0.0,0.6666666666666666,1185408,213334,1224,0.0010325558794946554,0.00573748207036853,5.924270845254191e-06,Random,c1ffdd0d-9
20,0.0,0.0,86400,138240,540,0.00625,0.00390625,2.44140625e-05,Random,c1ffdd0d-20
13,0.0,0.7777777777777777,544320,17006,0,0.0,0.0,0.0,Enumeration,8cce13a3-13
16,0.6666666666666666,0.4444444444444444,165361,280225,0,0.0,0.0,0.0,Random,87f249a0-16
21,0.0,0.1111111111111111,72000,103680,270,0.00375,0.0026041666666666665,9.765625e-06,Enumeration,c1ffdd0d-21
9,0.0,0.8888888888888888,1185408,1209,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-9
7,0.0,0.5555555555555556,1613472,934345,61138,0.037892197695404695,0.0654340741374974,0.0024794408732338197,Random,f314817c-7
21,0.0,0.5555555555555556,72000,73400,0,0.0,0.0,0.0,Enumeration,8cce13a3-21
14,0.0,0.8888888888888888,453600,893,0,0.0,0.0,0.0,Random,c1ffdd0d-14
14,0.6666666666666666,0.2222222222222222,214930,503893,17,7.909551947145583e-05,3.3737321217004404e-05,2.668470947234332e-09,Random,8cce13a3-14
4,0.0,0.6666666666666666,2941225,423015,98886,0.03362068525869323,0.2337647601148896,0.007859331424396626,Enumeration,c1ffdd0d-4
9,0.6666666666666666,0.3333333333333333,348228,1342299,1009,0.0028975269076582013,0.0007516954121250184,2.1780576829954615e-06,Random,f314817c-9
14,0.7777777777777777,0.1111111111111111,55882,504000,0,0.0,0.0,0.0,Random,f314817c-14
22,0.3333333333333333,0.3333333333333333,59958,86034,6,0.00010007004903432404,6.973987028384127e-05,6.978872238951392e-09,Random,8cce13a3-22
13,0.0,0.8888888888888888,544320,914,0,0.0,0.0,0.0,Enumeration,f314817c-13
20,0.0,0.7777777777777777,86400,8245,0,0.0,0.0,0.0,Random,8cce13a3-20
9,0.0,0.1111111111111111,1185408,1360800,172800,0.1457725947521866,0.12698412698412698,0.018510805682817343,Enumeration,c1ffdd0d-9
9,0.0,0.4444444444444444,1185408,1157496,84728,0.07147581254724111,0.0731993890259664,0.005231985808592553,Enumeration,f314817c-9
11,0.6666666666666666,0.4444444444444444,305171,811258,149,0.00048825084952370965,0.0001836653690934327,8.967477248795418e-08,Random,87f249a0-11
18,0.0,0.7777777777777777,172800,9460,0,0.0,0.0,0.0,Random,8cce13a3-18
16,0.0,0.2222222222222222,302400,315000,3600,0.011904761904761904,0.011428571428571429,0.00013605442176870748,Enumeration,f314817c-16
15,0.0,0.2222222222222222,378000,419909,8009,0.02118783068783069,0.0190731801414116,0.00040411931151472345,Enumeration,f314817c-15
14,0.0,0.1111111111111111,453600,504000,11664,0.025714285714285717,0.023142857142857142,0.0005951020408163265,Random,c1ffdd0d-14
18,0.0,0.2222222222222222,172800,216000,2160,0.0125,0.01,0.000125,Random,f314817c-18
13,0.3333333333333333,0.5555555555555556,543520,309547,202,0.0003716514571680895,0.0006525664923258827,2.425272877719832e-07,Random,f314817c-13
19,0.3333333333333333,0.4444444444444444,129553,154192,0,0.0,0.0,0.0,Random,f314817c-19
9,0.0,0.3333333333333333,1185408,1342299,157131,0.13255436103012633,0.11706110188564545,0.015516959561934248,Random,c1ffdd0d-9
19,0.1111111111111111,0.1111111111111111,129600,172800,720,0.005555555555555557,0.004166666666666668,2.314814814814815e-05,Random,c1ffdd0d-19
2,0.0,0.5555555555555556,4117715,1688342,913549,0.2218582393390509,0.5410923853105591,0.120045803924768,Enumeration,f314817c-2
1,0.6666666666666666,0.7777777777777777,961234,63677,883,0.000918610868945543,0.013866859305557736,1.2738247676223981e-05,Random,c1ffdd0d-1
1,0.0,1.0,4941258,1,0,0.0,0.0,0.0,Enumeration,f314817c-1
22,0.0,0.4444444444444444,60000,81074,0,0.0,0.0,0.0,Random,8cce13a3-22
22,0.2222222222222222,0.5555555555555556,60000,61218,0,0.0,0.0,0.0,Random,8cce13a3-22
16,0.5555555555555556,0.3333333333333333,266061,312331,233,0.000875739022254295,0.0007460034386596271,6.533043219701238e-07,Random,8cce13a3-16
13,0.4444444444444444,0.6666666666666666,526884,107473,0,0.0,0.0,0.0,Random,f314817c-13
8,0.6666666666666666,0.2222222222222222,363688,1587439,3784,0.010404522557796793,0.00238371364191002,2.480140235858075e-05,Random,f314817c-8
10,0.1111111111111111,0.6666666666666666,987840,188220,486,0.0004919825072886297,0.0025820847943895447,1.2703405511756138e-06,Random,f314817c-10
16,0.4444444444444444,0.4444444444444444,298895,280225,77,0.0002576155506114187,0.0002747791952894996,7.078739369106696e-08,Random,f314817c-16
10,0.6666666666666666,0.4444444444444444,312236,973280,58,0.0001857569274523117,5.9592306427749475e-05,1.1069683741815384e-08,Random,f314817c-10
17,0.0,0.3333333333333333,201600,249355,2034,0.010089285714285714,0.008157045176555513,8.229875937060472e-05,Random,f314817c-17
17,0.6666666666666666,0.4444444444444444,102280,221244,0,0.0,0.0,0.0,Random,d9669406-17
21,0.2222222222222222,0.5555555555555556,72000,73400,0,0.0,0.0,0.0,Random,f314817c-21
5,0.7777777777777777,0.6666666666666666,83387,369172,3,3.597683092088695e-05,8.12629343503841e-06,2.923582849258905e-10,Random,c1ffdd0d-5
20,0.0,0.2222222222222222,86400,138240,540,0.00625,0.00390625,2.44140625e-05,Random,8cce13a3-20
12,0.6666666666666666,0.5555555555555556,262742,389634,0,0.0,0.0,0.0,Random,8cce13a3-12
19,0.5555555555555556,0.4444444444444444,114550,154192,0,0.0,0.0,0.0,Random,8cce13a3-19
12,0.5555555555555556,0.5555555555555556,501407,389634,78,0.00015556224783459346,0.00020018786861516192,3.114167483099085e-08,Random,f314817c-12
19,0.0,0.3333333333333333,129600,171054,195,0.0015046296296296294,0.0011399908800729596,1.7152640556653324e-06,Enumeration,8cce13a3-19
20,0.0,0.5555555555555556,86400,88151,0,0.0,0.0,0.0,Enumeration,f314817c-20
12,0.6666666666666666,0.3333333333333333,262742,744886,125,0.00047575187826841536,0.0001678109133478143,7.983635721916096e-08,Random,f314817c-12
21,0.0,0.4444444444444444,72000,97344,0,0.0,0.0,0.0,Random,c1ffdd0d-21
1,0.0,0.2222222222222222,4941258,4937064,4231170,0.8562940854333047,0.8570215010378638,0.7338624424278956,Enumeration,d9669406-1
20,0.0,0.5555555555555556,86400,88151,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-20
3,0.0,0.8888888888888888,3529470,2211,280,7.933202435493147e-05,0.12663952962460426,1.004657024847617e-05,Enumeration,8cce13a3-3
5,0.0,0.6666666666666666,2521050,369172,49498,0.019633882707602,0.1340784241491771,0.0026324800533650537,Random,c1ffdd0d-5
15,0.1111111111111111,0.5555555555555556,378000,221735,0,0.0,0.0,0.0,Random,8cce13a3-15
15,0.2222222222222222,0.6666666666666666,378000,81325,0,0.0,0.0,0.0,Random,c1ffdd0d-15
12,0.0,0.7777777777777777,635040,20821,0,0.0,0.0,0.0,Enumeration,8cce13a3-12
12,0.0,0.1111111111111111,635040,756000,34560,0.05442176870748298,0.045714285714285714,0.002487852283770651,Random,c1ffdd0d-12
19,0.0,0.6666666666666666,129600,44266,0,0.0,0.0,0.0,Random,8cce13a3-19
8,0.0,0.2222222222222222,1382976,1587439,241759,0.17481069808875932,0.1522949858230773,0.026622792787149845,Random,c1ffdd0d-8
11,0.6666666666666666,0.2222222222222222,305171,944893,705,0.0023101801940551363,0.0007461162269166985,1.7236629298861047e-06,Random,f314817c-11
3,0.0,0.2222222222222222,3529470,3629360,2221688,0.6294678804466393,0.6121431877796636,0.385324474941514,Enumeration,c1ffdd0d-3
7,0.6666666666666666,0.6666666666666666,396259,305322,23,5.804284571454529e-05,7.533030702012956e-05,4.372385387998709e-09,Random,f314817c-7
14,0.7777777777777777,0.3333333333333333,55882,495359,0,0.0,0.0,0.0,Random,8cce13a3-14
7,0.0,0.8888888888888888,1613472,1991,0,0.0,0.0,0.0,Enumeration,d9669406-7
6,0.0,0.4444444444444444,2016840,1868915,435704,0.21603300212213164,0.2331320579052552,0.050364218360182914,Random,f314817c-6
21,0.0,1.0,72000,1,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-21
20,0.0,1.0,86400,1,0,0.0,0.0,0.0,Enumeration,8cce13a3-20
17,0.0,0.8888888888888888,201600,601,0,0.0,0.0,0.0,Enumeration,c1ffdd0d-17
21,0.0,1.0,72000,1,0,0.0,0.0,0.0,Enumeration,f314817c-21
11,0.7777777777777777,0.5555555555555556,67502,486125,0,0.0,0.0,0.0,Random,8cce13a3-11
12,0.5555555555555556,0.6666666666666666,501407,134420,0,0.0,0.0,0.0,Random,c1ffdd0d-12
15,0.2222222222222222,0.1111111111111111,378000,420000,8100,0.021428571428571432,0.019285714285714285,0.00041326530612244896,Random,f314817c-15
13,0.4444444444444444,0.5555555555555556,526884,309547,60,0.00011387705832782927,0.00019383163138392555,2.2072975992885602e-08,Random,8cce13a3-13
20,0.3333333333333333,0.3333333333333333,86353,137233,165,0.0019107616411705441,0.0012023347154110162,2.2973750540550725e-06,Random,8cce13a3-20
11,0.0,0.2222222222222222,846720,944893,86293,0.1019144463340892,0.09132568449549314,0.009307406571439896,Random,c1ffdd0d-11
2,0.0,0.3333333333333333,4117715,4088646,2879862,0.6993835173148214,0.7043559163595968,0.49261491822507897,Enumeration,c1ffdd0d-2
16,0.2222222222222222,0.4444444444444444,302400,280225,83,0.0002744708994708996,0.00029619056115621383,8.129568973533647e-08,Random,87f249a0-16
14,0.0,0.3333333333333333,453600,495359,6705,0.014781746031746031,0.013535637789966469,0.00020008036018898847,Enumeration,8cce13a3-14
6,0.0,0.2222222222222222,2016840,2222455,661315,0.32789661053925945,0.29756058052918954,0.09756910578561563,Enumeration,c1ffdd0d-6
15,0.0,0.2222222222222222,378000,419909,8009,0.02118783068783069,0.0190731801414116,0.00040411931151472345,Enumeration,8cce13a3-15
16,0.0,0.8888888888888888,302400,832,0,0.0,0.0,0.0,Enumeration,8cce13a3-16
17,0.2222222222222222,0.5555555555555556,201600,141841,0,0.0,0.0,0.0,Random,8cce13a3-17
12,0.0,0.4444444444444444,635040,645765,10309,0.016233623078861174,0.015964011676074114,0.000259153748375926,Enumeration,8cce13a3-12
17,0.2222222222222222,0.4444444444444444,201600,221244,83,0.0004117063492063492,0.0003751514165355897,1.5445222010145805e-07,Random,c1ffdd0d-17
4,0.0,0.3333333333333333,2941225,3051228,1528876,0.5198092631471579,0.5010690777614784,0.2604603480970201,Enumeration,c1ffdd0d-4
16,0.5555555555555556,0.1111111111111111,266061,315000,355,0.0013342804845505349,0.001126984126984127,1.5037129270331428e-06,Random,c1ffdd0d-16
15,0.5555555555555556,0.2222222222222222,321365,419909,1146,0.0035660386165263795,0.0027291627471666483,9.732299747181484e-06,Random,8cce13a3-15
14,0.6666666666666666,0.6666666666666666,214930,93335,0,0.0,0.0,0.0,Random,c1ffdd0d-14
17,0.0,0.7777777777777777,201600,9761,0,0.0,0.0,0.0,Enumeration,8cce13a3-17
15,0.6666666666666666,0.5555555555555556,185002,221735,0,0.0,0.0,0.0,Random,c1ffdd0d-15
8,0.0,0.7777777777777777,1382976,42043,90,6.507705122865473e-05,0.0021406655091216137,1.3930819900052148e-07,Random,f314817c-8
15,0.3333333333333333,0.4444444444444444,377869,358659,252,0.0006668977873284128,0.0007026172492534692,4.685738888659145e-07,Random,f314817c-15
22,0.0,0.7777777777777777,60000,6999,0,0.0,0.0,0.0,Enumeration,8cce13a3-22
19,0.0,0.1111111111111111,129600,172800,720,0.005555555555555557,0.004166666666666668,2.314814814814815e-05,Random,c1ffdd0d-19
15,0.1111111111111111,0.3333333333333333,378000,413180,4243,0.011224867724867723,0.010269132097390969,0.00011526964944240704,Random,87f249a0-15
14,0.0,0.6666666666666666,453600,93335,0,0.0,0.0,0.0,Random,8cce13a3-14
6,0.0,0.2222222222222222,2016840,2222455,661315,0.32789661053925945,0.29756058052918954,0.09756910578561563,Random,f314817c-6
20,0.0,0.0,86400,138240,540,0.00625,0.00390625,2.44140625e-05,Random,f314817c-20
12,0.0,0.3333333333333333,635040,744886,27300,0.04298941798941799,0.036649903475162636,0.0015755580197655895,Enumeration,c1ffdd0d-12
22,0.4444444444444444,0.5555555555555556,58785,61218,0,0.0,0.0,0.0,Random,f314817c-22
18,0.3333333333333333,0.4444444444444444,172735,191303,5,2.8946073465134448e-05,2.6136547780223e-05,7.565504321713317e-10,Random,8cce13a3-18
15,0.1111111111111111,0.3333333333333333,378000,413180,4243,0.011224867724867723,0.010269132097390969,0.00011526964944240704,Random,f314817c-15
18,0.3333333333333333,0.6666666666666666,172735,50329,0,0.0,0.0,0.0,Random,c1ffdd0d-18
16,0.2222222222222222,0.5555555555555556,302400,183298,0,0.0,0.0,0.0,Random,c1ffdd0d-16
21,0.4444444444444444,0.1111111111111111,70474,103680,53,0.0007520504015665352,0.0005111882716049383,3.8443934493659686e-07,Random,f314817c-21
13,0.0,0.2222222222222222,544320,604693,19333,0.03551771017048795,0.031971595503834174,0.001135557862793258,Random,8cce13a3-13
