id,constr_count,rho_a,rho_b,a_accepts,b_accepts,both_accept,p_a,p_b,p_ap_b,success,total_message_count,n_constraints,n_constraints_discovered,n_constraints_opponent_discovered,strat,utility,opponent_utility,opponent_strat
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,5,1.0,0.0,1,960,0,0.0,0.0,0.0,True,2,5,0,0,Enumeration,85.8,-799.8,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,12,0.0,1.0,64,1,0,0.0,0.0,0.0,False,4,12,1,1,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,14,1.0,1.0,5,1,0,0.0,0.0,0.0,False,0,14,0,0,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,10,0.0,0.0,144,216,0,0.0,0.0,0.0,True,2,10,0,0,Enumeration,84.6,-1000.0,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,2,0.0,0.0,2000,2000,1280,0.64,0.64,0.4096,True,2,2,0,0,Constrained Random,30.2,46.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,8,1.0,1.0,1,1,0,0.0,0.0,0.0,False,7,8,3,2,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,1,1.0,1.0,1,1,0,0.0,0.0,0.0,False,4,1,1,0,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,4,0.0,0.0,1280,1280,432,0.3375,0.3375,0.11390625,True,6,4,2,2,Constrained Enumeration,73.0,43.2,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,6,1.0,0.0,1,720,0,0.0,0.0,0.0,True,2,6,0,0,Enumeration,85.8,-799.8,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,13,1.0,0.0,1,54,0,0.0,0.0,0.0,True,2,13,0,0,Random,84.6,-1000.0,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,11,0.0,0.0,96,144,0,0.0,0.0,0.0,False,5,11,2,1,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,3,0.0,1.0,1600,1,0,0.0,0.0,0.0,False,2,3,0,0,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,7,1.0,1.0,1,1,0,0.0,0.0,0.0,False,4,7,0,0,Enumeration,-16777216.0,-16777216.0,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,3,1.0,0.0,1,1600,0,0.0,0.0,0.0,True,8,3,3,3,Constrained Random,74.2,52.00000000000001,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,8,0.0,0.0,432,432,18,0.04166666666666666,0.04166666666666666,0.001736111111111111,True,2,8,0,0,Random,-168.39999999999998,-162.99999999999997,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,4,1.0,1.0,1,1,0,0.0,0.0,0.0,False,2,4,0,0,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,14,0.0,0.0,0,36,0,0.0,0.0,0.0,False,0,14,0,0,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,9,0.0,1.0,288,1,0,0.0,0.0,0.0,False,8,9,3,3,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,11,1.0,1.0,1,1,0,0.0,0.0,0.0,False,4,11,0,0,Enumeration,-16777216.0,-16777216.0,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,2,1.0,0.0,1,2000,0,0.0,0.0,0.0,False,4,2,1,0,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,0,1.0,1.0,1,1,0,0.0,0.0,0.0,False,2,0,0,0,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,1,1.0,0.0,1,2500,0,0.0,0.0,0.0,False,2,1,0,0,Random,-16777216.0,-16777216.0,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/1b9f16e2-c131-4ddf-bd34-bad54ab4e27f,5,1.0,1.0,1,1,0,0.0,0.0,0.0,False,201,5,6,9,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,7,0.0,0.0,576,540,48,0.08333333333333333,0.08888888888888889,0.007407407407407408,True,6,7,2,2,Constrained Enumeration,8.200000000000001,35.400000000000006,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,4,0.0,1.0,1280,1,0,0.0,0.0,0.0,False,2,4,0,0,Random,-16777216.0,-16777216.0,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,13,1.0,0.0,1,54,0,0.0,0.0,0.0,True,2,13,0,0,Enumeration,84.6,-1000.0,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,2,0.0,0.0,2000,2000,1280,0.64,0.64,0.4096,True,2,2,0,0,Random,26.000000000000004,48.2,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,6,1.0,1.0,1,1,0,0.0,0.0,0.0,False,7,6,3,2,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,2,0.0,1.0,2000,1,0,0.0,0.0,0.0,True,3,2,0,0,Enumeration,-371.0,87.6,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,1,0.0,0.0,2500,2500,2000,0.8,0.8,0.6400000000000001,True,4,1,1,1,Constrained Enumeration,78.6,31.2,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,14,0.0,1.0,0,1,0,0.0,0.0,0.0,False,2,14,0,0,Random,-16777216.0,-16777216.0,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,4,1.0,1.0,1,1,0,0.0,0.0,0.0,False,4,4,1,0,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,13,1.0,1.0,1,1,0,0.0,0.0,0.0,False,3,13,1,0,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,4,1.0,0.0,1,1280,0,0.0,0.0,0.0,True,2,4,0,0,Enumeration,85.8,-799.8,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,0,0.0,1.0,3125,1,1,0.00032,1.0,0.00032,True,3,0,1,0,Constrained Random,41.6,87.6,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/1b9f16e2-c131-4ddf-bd34-bad54ab4e27f,3,0.0,1.0,1600,1,0,0.0,0.0,0.0,False,4,3,1,1,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/1b9f16e2-c131-4ddf-bd34-bad54ab4e27f,13,0.0,0.0,48,54,0,0.0,0.0,0.0,False,3,13,1,0,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/1b9f16e2-c131-4ddf-bd34-bad54ab4e27f,10,1.0,0.0,1,216,0,0.0,0.0,0.0,False,5,10,2,1,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,11,1.0,0.0,1,144,0,0.0,0.0,0.0,False,2,11,0,0,Random,-16777216.0,-16777216.0,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/1b9f16e2-c131-4ddf-bd34-bad54ab4e27f,1,0.0,0.0,2500,2500,2000,0.8,0.8,0.6400000000000001,True,4,1,1,1,Constrained Enumeration,78.6,31.2,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,9,0.0,0.0,288,288,18,0.0625,0.0625,0.00390625,True,8,9,3,3,Constrained Enumeration,10.400000000000002,32.6,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/1b9f16e2-c131-4ddf-bd34-bad54ab4e27f,3,1.0,0.0,1,1600,0,0.0,0.0,0.0,False,2,3,0,0,Random,-16777216.0,-16777216.0,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/1b9f16e2-c131-4ddf-bd34-bad54ab4e27f,5,1.0,1.0,1,1,0,0.0,0.0,0.0,False,4,5,1,0,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,0,0.0,1.0,3125,1,1,0.00032,1.0,0.00032,True,3,0,1,0,Constrained Enumeration,41.6,87.6,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/1b9f16e2-c131-4ddf-bd34-bad54ab4e27f,8,0.0,1.0,432,1,0,0.0,0.0,0.0,True,3,8,0,0,Enumeration,-1000.0,87.6,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/1b9f16e2-c131-4ddf-bd34-bad54ab4e27f,13,0.0,0.0,48,54,0,0.0,0.0,0.0,False,5,13,2,1,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,11,1.0,1.0,1,1,0,0.0,0.0,0.0,False,5,11,2,1,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,5,1.0,0.0,1,960,0,0.0,0.0,0.0,True,12,5,5,5,Constrained Random,60.2,30.8,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,6,1.0,0.0,1,720,0,0.0,0.0,0.0,False,7,6,3,2,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,7,0.0,1.0,576,1,0,0.0,0.0,0.0,False,2,7,0,0,Random,-16777216.0,-16777216.0,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/1b9f16e2-c131-4ddf-bd34-bad54ab4e27f,10,1.0,1.0,1,1,0,0.0,0.0,0.0,False,2,10,0,0,Random,-16777216.0,-16777216.0,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/1b9f16e2-c131-4ddf-bd34-bad54ab4e27f,3,1.0,0.0,1,1600,0,0.0,0.0,0.0,True,2,3,0,0,Enumeration,85.8,-585.5999999999999,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,12,1.0,0.0,1,108,0,0.0,0.0,0.0,False,2,12,0,0,Random,-16777216.0,-16777216.0,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,14,1.0,1.0,5,1,0,0.0,0.0,0.0,False,0,14,0,0,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,3,0.0,1.0,1600,1,0,0.0,0.0,0.0,False,4,3,1,1,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,2,0.0,0.0,2000,2000,1280,0.64,0.64,0.4096,True,4,2,1,1,Constrained Enumeration,78.6,31.2,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,1,1.0,1.0,1,1,0,0.0,0.0,0.0,False,4,1,1,1,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,5,0.0,1.0,1024,1,0,0.0,0.0,0.0,True,3,5,0,0,Enumeration,-1000.0,87.6,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,9,1.0,1.0,1,1,0,0.0,0.0,0.0,False,4,9,0,0,Enumeration,-16777216.0,-16777216.0,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,10,0.0,0.0,144,216,0,0.0,0.0,0.0,False,3,10,1,0,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,5,1.0,0.0,1,960,0,0.0,0.0,0.0,False,4,5,1,0,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,11,0.0,1.0,96,1,0,0.0,0.0,0.0,False,2,11,0,0,Random,-16777216.0,-16777216.0,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,8,1.0,1.0,1,1,0,0.0,0.0,0.0,False,4,8,1,0,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,14,1.0,0.0,5,36,0,0.0,0.0,0.0,False,0,14,0,0,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,0,1.0,1.0,1,1,0,0.0,0.0,0.0,False,4,0,1,0,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,2,0.0,0.0,2000,2000,1280,0.64,0.64,0.4096,True,2,2,0,0,Enumeration,85.8,-381.6,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,2,1.0,1.0,1,1,0,0.0,0.0,0.0,False,2,2,0,0,Random,-16777216.0,-16777216.0,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,4,0.0,1.0,1280,1,0,0.0,0.0,0.0,True,3,4,0,0,Enumeration,-788.6,87.6,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,12,0.0,0.0,64,108,0,0.0,0.0,0.0,False,5,12,2,1,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,7,1.0,0.0,1,540,0,0.0,0.0,0.0,True,2,7,0,0,Enumeration,84.6,-799.8,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,3,0.0,0.0,1600,1600,768,0.48,0.48,0.2304,True,2,3,0,0,Constrained Random,43.2,43.8,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/1b9f16e2-c131-4ddf-bd34-bad54ab4e27f,1,0.0,1.0,2500,1,0,0.0,0.0,0.0,False,2,1,0,0,Random,-16777216.0,-16777216.0,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/1b9f16e2-c131-4ddf-bd34-bad54ab4e27f,6,0.0,0.0,768,720,72,0.09375,0.1,0.009375,True,2,6,0,0,Random,-394.0,64.4,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,13,1.0,0.0,1,54,0,0.0,0.0,0.0,False,3,13,1,0,Constrained Random,-16777216.0,-16777216.0,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,6,1.0,0.0,1,720,0,0.0,0.0,0.0,False,4,6,1,0,Constrained Enumeration,-16777216.0,-16777216.0,Constrained Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,1,0.0,0.0,2500,2500,2000,0.8,0.8,0.6400000000000001,True,2,1,0,0,Random,35.599999999999994,53.2,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,2,0.0,0.0,2000,2000,1280,0.64,0.64,0.4096,True,2,2,0,0,Constrained Random,56.0,51.4,Constrained Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,9,0.0,0.0,288,288,18,0.0625,0.0625,0.00390625,True,2,9,0,0,Random,-173.4,-163.0,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,9,1.0,0.0,1,288,0,0.0,0.0,0.0,False,2,9,0,0,Random,-16777216.0,-16777216.0,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,14,0.0,1.0,0,1,0,0.0,0.0,0.0,False,2,14,0,0,Enumeration,-16777216.0,-16777216.0,Enumeration
/home/sam/Documents/code/work/pyneg/src/scenarios/2f2150cc-56c7-4ebd-bb6f-c42902f8ba3a,5,0.0,0.0,1024,960,216,0.2109375,0.225,0.0474609375,True,2,5,0,0,Random,16.4,36.4,Random
/home/sam/Documents/code/work/pyneg/src/scenarios/c6e41d5e-8502-4bee-989a-637e1a6a4e16,1,1.0,0.0,1,2500,0,0.0,0.0,0.0,True,2,1,0,0,Enumeration,85.8,-173.4,Enumeration
